timestamp,temperature,humidity,occupancy,hvac_kw,refrigeration_kw,water_heater_kw,ev_charger_kw,lighting_sockets_kw,solar_generation_kw,total_consumption_kw
2025-07-07 11:00:00,31.73,78.46,1.0,3.369,0.1,0.085,0.0,0.146,2.992,3.701
2025-07-07 12:00:00,32.87,77.87,0.7,3.666,0.143,0.108,0.0,0.207,0.973,4.125
2025-07-07 13:00:00,32.78,73.79,1.4,3.899,0.231,0.101,0.0,0.152,0.0,4.383
2025-07-07 14:00:00,32.61,72.4,0.4,3.49,0.1,0.104,0.0,0.1,0.0,3.794
2025-07-07 15:00:00,35.43,75.04,1.2,4.5,0.145,0.109,0.0,0.171,0.0,4.925
2025-07-07 16:00:00,33.99,80.59,0.4,3.971,0.241,0.091,0.0,0.118,0.0,4.421
2025-07-07 17:00:00,34.09,81.39,2.9,4.5,0.1,0.096,0.0,1.27,0.0,5.966
2025-07-07 18:00:00,33.52,75.8,2.6,4.5,0.147,0.104,0.0,1.198,0.0,5.949
2025-07-07 19:00:00,31.67,82.29,3.8,4.5,0.257,1.258,6.887,1.48,0.0,14.382
2025-07-07 20:00:00,30.97,79.03,2.5,3.833,0.1,1.7,7.687,1.178,0.0,14.498
2025-07-07 21:00:00,28.58,81.72,3.0,3.017,0.127,1.406,6.826,1.286,0.0,12.662
2025-07-07 22:00:00,25.7,80.63,2.3,1.636,0.235,0.106,7.517,1.111,0.0,10.605
2025-07-07 23:00:00,28.03,83.33,3.6,3.14,0.1,0.12,6.783,1.361,0.0,11.503
2025-07-08 00:00:00,24.78,91.9,1.2,1.233,0.16,0.099,0.0,0.139,0.0,1.632
2025-07-08 01:00:00,23.76,86.26,1.1,0.744,0.239,0.089,0.0,0.241,0.0,1.312
2025-07-08 02:00:00,24.72,86.68,1.6,1.345,0.1,0.089,0.0,0.16,0.0,1.694
2025-07-08 03:00:00,23.79,78.56,1.1,0.884,0.135,0.082,0.0,0.149,0.0,1.25
2025-07-08 04:00:00,25.03,83.65,1.1,1.108,0.233,0.111,0.0,0.198,0.0,1.649
2025-07-08 05:00:00,26.97,83.04,1.1,1.799,0.1,0.092,0.0,0.146,0.0,2.136
2025-07-08 06:00:00,28.01,78.85,2.7,2.697,0.149,1.564,0.0,0.689,0.0,5.099
2025-07-08 07:00:00,27.35,81.66,2.3,2.413,0.206,1.954,0.0,0.682,1.602,5.255
2025-07-08 08:00:00,29.26,77.85,2.4,3.229,0.1,1.663,0.0,0.548,2.839,5.54
2025-07-08 09:00:00,32.9,78.85,2.8,4.5,0.149,0.104,0.0,0.277,2.266,5.03
2025-07-08 10:00:00,33.24,77.61,1.1,4.057,0.24,0.097,0.0,0.141,3.868,4.535
2025-07-08 11:00:00,36.64,70.98,1.0,4.5,0.1,0.093,0.0,0.161,3.559,4.854
2025-07-08 12:00:00,36.09,72.81,0.4,4.5,0.154,0.1,0.0,0.198,1.64,4.952
2025-07-08 13:00:00,36.54,74.59,1.6,4.5,0.211,0.093,0.0,0.205,0.0,5.009
2025-07-08 14:00:00,32.91,79.92,0.7,3.725,0.1,0.115,0.0,0.18,0.0,4.12
2025-07-08 15:00:00,35.97,75.49,1.4,4.5,0.148,0.083,0.0,0.247,0.0,4.978
2025-07-08 16:00:00,34.24,71.49,1.1,4.263,0.23,0.081,0.0,0.237,0.0,4.811
2025-07-08 17:00:00,32.7,77.75,2.5,4.49,0.1,0.096,0.0,1.2,0.0,5.886
2025-07-08 18:00:00,32.74,85.54,3.5,4.5,0.182,0.087,0.0,1.328,0.0,6.098
2025-07-08 19:00:00,32.7,83.03,3.1,4.5,0.239,1.646,0.0,1.296,0.0,7.681
2025-07-08 20:00:00,30.74,82.74,3.5,4.35,0.1,1.412,0.0,1.315,0.0,7.177
2025-07-08 21:00:00,27.38,85.18,2.9,2.585,0.11,1.357,0.0,1.308,0.0,5.36
2025-07-08 22:00:00,28.6,90.2,3.3,3.188,0.252,0.094,0.0,1.316,0.0,4.85
2025-07-08 23:00:00,25.5,89.62,2.3,1.793,0.12,0.089,0.0,1.112,0.0,3.114
2025-07-09 00:00:00,25.99,88.03,0.8,1.601,0.177,0.092,7.619,0.241,0.0,9.731
2025-07-09 01:00:00,24.71,91.14,0.5,1.037,0.228,0.103,6.497,0.164,0.0,8.029
2025-07-09 02:00:00,24.67,80.59,0.9,1.161,0.109,0.115,6.602,0.138,0.0,8.124
2025-07-09 03:00:00,26.32,78.28,1.2,1.641,0.151,0.095,0.0,0.243,0.0,2.129
2025-07-09 04:00:00,24.11,85.98,0.8,0.987,0.243,0.093,0.0,0.236,0.0,1.558
2025-07-09 05:00:00,29.38,84.59,1.3,2.736,0.1,0.111,0.0,0.1,0.0,3.047
2025-07-09 06:00:00,24.77,80.28,2.2,1.488,0.144,1.456,0.0,0.628,0.0,3.717
2025-07-09 07:00:00,27.81,85.68,2.9,2.671,0.192,1.657,0.0,0.636,1.533,5.156
2025-07-09 08:00:00,30.55,70.69,3.0,3.805,0.1,1.766,0.0,0.69,3.654,6.361
2025-07-09 09:00:00,32.17,75.77,2.9,4.478,0.144,0.104,0.0,0.234,3.86,4.96
2025-07-09 10:00:00,32.35,74.58,0.9,3.625,0.233,0.086,0.0,0.195,3.709,4.138
2025-07-09 11:00:00,33.45,67.58,0.1,3.443,0.1,0.097,0.0,0.139,2.951,3.779
2025-07-09 12:00:00,34.94,82.28,1.2,4.5,0.142,0.103,0.0,0.237,1.738,4.981
2025-07-09 13:00:00,34.48,67.41,0.9,4.323,0.242,0.1,0.0,0.145,0.0,4.81
2025-07-09 14:00:00,37.09,71.06,0.6,4.5,0.1,0.103,0.0,0.22,0.0,4.923
2025-07-09 15:00:00,36.09,78.74,0.8,4.464,0.158,0.106,0.0,0.182,0.0,4.911
2025-07-09 16:00:00,35.64,78.03,1.6,4.5,0.234,0.095,0.0,0.235,0.0,5.064
2025-07-09 17:00:00,32.08,70.22,2.5,4.25,0.1,0.083,0.0,1.157,0.0,5.589
2025-07-09 18:00:00,32.38,80.41,3.2,4.5,0.154,0.082,0.0,1.331,0.0,6.067
2025-07-09 19:00:00,30.84,79.9,3.1,3.963,0.22,1.715,7.033,1.321,0.0,14.252
2025-07-09 20:00:00,28.49,91.67,2.9,2.959,0.1,1.606,7.331,1.35,0.0,13.346
2025-07-09 21:00:00,29.24,83.57,3.3,3.498,0.164,1.659,7.608,1.356,0.0,14.284
2025-07-09 22:00:00,26.69,82.29,3.7,2.413,0.238,0.117,7.398,1.355,0.0,11.521
2025-07-09 23:00:00,27.44,79.96,2.9,2.75,0.1,0.11,6.748,1.23,0.0,10.938
2025-07-10 00:00:00,24.06,81.47,0.9,1.037,0.144,0.108,0.0,0.215,0.0,1.504
2025-07-10 01:00:00,27.75,81.67,1.2,2.263,0.25,0.106,0.0,0.16,0.0,2.78
2025-07-10 02:00:00,23.66,92.86,1.4,0.879,0.1,0.09,0.0,0.165,0.0,1.235
2025-07-10 03:00:00,25.5,85.89,0.9,1.558,0.134,0.118,0.0,0.136,0.0,1.946
2025-07-10 04:00:00,26.86,88.02,0.9,1.99,0.204,0.102,0.0,0.183,0.0,2.479
2025-07-10 05:00:00,25.61,91.81,0.1,1.196,0.1,0.089,0.0,0.164,0.0,1.549
2025-07-10 06:00:00,28.78,71.21,2.2,2.823,0.167,1.591,0.0,0.559,0.0,5.14
2025-07-10 07:00:00,26.86,87.95,2.0,2.208,0.263,2.027,0.0,0.648,1.826,5.147
2025-07-10 08:00:00,32.18,80.28,2.8,4.5,0.1,1.62,0.0,0.65,2.902,6.871
2025-07-10 09:00:00,31.32,80.62,2.4,3.899,0.136,0.082,0.0,0.31,4.226,4.427
2025-07-10 10:00:00,31.61,72.86,0.9,3.29,0.242,0.097,0.0,0.183,3.232,3.812
2025-07-10 11:00:00,33.09,71.98,1.0,3.898,0.1,0.113,0.0,0.143,3.612,4.254
2025-07-10 12:00:00,35.54,77.25,0.7,4.5,0.183,0.097,0.0,0.12,2.028,4.899
2025-07-10 13:00:00,33.95,86.13,1.6,4.5,0.263,0.112,0.0,0.192,0.0,5.067
2025-07-10 14:00:00,33.88,79.02,1.5,4.3,0.1,0.113,0.0,0.233,0.0,4.747
2025-07-10 15:00:00,34.5,80.53,1.6,4.5,0.138,0.114,0.0,0.185,0.0,4.936
2025-07-10 16:00:00,32.56,73.84,1.3,3.935,0.168,0.104,0.0,0.231,0.0,4.437
2025-07-10 17:00:00,36.27,72.76,3.0,4.5,0.1,0.108,0.0,1.348,0.0,6.056
2025-07-10 18:00:00,31.65,73.1,3.6,4.5,0.113,0.09,0.0,1.343,0.0,6.046
2025-07-10 19:00:00,32.54,76.01,2.7,4.5,0.208,1.26,0.0,1.181,0.0,7.149
2025-07-10 20:00:00,30.31,69.74,2.7,3.639,0.101,1.52,0.0,1.272,0.0,6.531
2025-07-10 21:00:00,27.23,77.93,2.8,2.47,0.124,1.206,0.0,1.255,0.0,5.056
2025-07-10 22:00:00,27.49,80.2,3.2,2.508,0.215,0.099,0.0,1.33,0.0,4.152
2025-07-10 23:00:00,27.64,83.37,2.7,2.732,0.1,0.084,0.0,1.266,0.0,4.182
2025-07-11 00:00:00,25.39,85.85,0.9,1.368,0.202,0.084,7.863,0.102,0.0,9.619
2025-07-11 01:00:00,26.96,87.61,0.4,1.718,0.235,0.115,7.225,0.183,0.0,9.476
2025-07-11 02:00:00,26.53,85.93,1.2,1.771,0.1,0.106,7.123,0.195,0.0,9.294
2025-07-11 03:00:00,26.55,82.89,0.4,1.691,0.154,0.106,0.0,0.185,0.0,2.135
2025-07-11 04:00:00,24.98,75.38,0.6,1.106,0.197,0.096,0.0,0.121,0.0,1.52
2025-07-11 05:00:00,24.84,81.37,1.5,1.218,0.1,0.097,0.0,0.199,0.0,1.613
2025-07-11 06:00:00,26.58,78.14,3.0,2.253,0.158,1.658,0.0,0.614,0.0,4.683
2025-07-11 07:00:00,29.0,83.88,2.6,3.067,0.234,1.753,0.0,0.664,1.144,5.718
2025-07-11 08:00:00,30.82,84.55,2.6,3.859,0.1,1.863,0.0,0.604,3.202,6.426
2025-07-11 09:00:00,28.04,83.14,2.3,2.587,0.143,0.087,0.0,0.189,2.726,3.006
2025-07-11 10:00:00,32.49,80.78,0.7,3.709,0.234,0.09,0.0,0.121,3.546,4.154
2025-07-11 11:00:00,33.77,75.09,0.9,4.104,0.1,0.1,0.0,0.219,2.877,4.523
2025-07-11 12:00:00,33.91,72.19,0.4,3.898,0.172,0.095,0.0,0.211,1.343,4.375
2025-07-11 13:00:00,36.77,70.47,1.1,4.5,0.253,0.113,0.0,0.279,0.0,5.145
2025-07-11 14:00:00,35.63,66.46,1.0,4.5,0.1,0.113,0.0,0.164,0.0,4.877
2025-07-11 15:00:00,36.79,79.16,0.6,4.5,0.129,0.093,0.0,0.118,0.0,4.841
2025-07-11 16:00:00,34.01,73.93,1.6,4.459,0.229,0.098,0.0,0.193,0.0,4.979
2025-07-11 17:00:00,34.94,69.53,3.2,4.5,0.1,0.119,0.0,1.284,0.0,6.003
2025-07-11 18:00:00,34.95,72.87,3.3,4.5,0.173,0.113,0.0,1.293,0.0,6.079
2025-07-11 19:00:00,33.26,74.11,2.8,4.5,0.205,1.329,7.838,1.273,0.0,15.145
2025-07-11 20:00:00,28.36,80.22,3.0,3.208,0.1,1.368,7.665,1.335,0.0,13.676
2025-07-11 21:00:00,28.32,86.89,3.3,3.148,0.176,1.25,7.518,1.341,0.0,13.434
2025-07-11 22:00:00,26.98,81.26,3.1,2.444,0.218,0.107,7.707,1.295,0.0,11.772
2025-07-11 23:00:00,27.2,72.98,3.6,2.923,0.1,0.093,7.254,1.424,0.0,11.793
2025-07-12 00:00:00,26.69,84.25,1.7,2.086,0.136,0.101,0.0,0.19,0.0,2.514
2025-07-12 01:00:00,23.91,85.01,1.6,1.008,0.245,0.111,0.0,0.27,0.0,1.634
2025-07-12 02:00:00,25.1,84.88,2.1,1.728,0.1,0.113,0.0,0.362,0.0,2.303
2025-07-12 03:00:00,22.14,82.66,1.3,0.445,0.174,0.093,0.0,0.157,0.0,0.869
2025-07-12 04:00:00,27.83,86.28,2.2,2.595,0.228,0.089,0.0,0.276,0.0,3.188
2025-07-12 05:00:00,25.69,84.57,1.3,1.527,0.1,0.114,0.0,0.249,0.0,1.99
2025-07-12 06:00:00,27.58,82.88,3.6,2.829,0.173,1.715,0.0,0.711,0.0,5.428
2025-07-12 07:00:00,28.24,83.62,3.0,2.909,0.233,2.032,0.0,0.708,1.362,5.881
2025-07-12 08:00:00,31.71,77.85,3.5,4.5,0.1,1.548,0.0,0.697,3.378,6.845
2025-07-12 09:00:00,27.03,76.01,3.7,2.456,0.181,0.116,0.0,0.292,2.799,3.046
2025-07-12 10:00:00,32.47,83.9,1.9,4.245,0.258,0.099,0.0,0.21,2.775,4.812
2025-07-12 11:00:00,33.37,78.55,1.3,4.062,0.1,0.087,0.0,0.197,3.31,4.446
2025-07-12 12:00:00,33.64,78.94,1.4,4.3,0.202,0.101,0.0,0.225,1.673,4.828
2025-07-12 13:00:00,37.41,80.33,1.5,4.5,0.248,0.115,0.0,0.216,0.0,5.079
2025-07-12 14:00:00,33.66,76.63,1.0,4.048,0.1,0.096,0.0,0.129,0.0,4.372
2025-07-12 15:00:00,35.98,78.85,2.3,4.5,0.177,0.087,0.0,0.243,0.0,5.007
2025-07-12 16:00:00,34.86,66.91,1.8,4.5,0.276,0.103,0.0,0.193,0.0,5.072
2025-07-12 17:00:00,35.42,76.78,3.3,4.5,0.1,0.113,0.0,1.308,0.0,6.021
2025-07-12 18:00:00,31.49,76.09,4.0,4.5,0.146,0.085,0.0,1.488,0.0,6.219
2025-07-12 19:00:00,30.19,86.84,3.5,3.862,0.216,1.225,0.0,1.316,0.0,6.619
2025-07-12 20:00:00,31.64,84.64,3.9,4.5,0.1,1.234,0.0,1.41,0.0,7.244
2025-07-12 21:00:00,29.34,78.4,3.5,3.4,0.168,1.338,0.0,1.302,0.0,6.208
2025-07-12 22:00:00,25.18,84.86,3.0,1.65,0.218,0.08,0.0,1.259,0.0,3.206
2025-07-12 23:00:00,25.65,85.08,3.3,1.987,0.1,0.097,0.0,1.44,0.0,3.624
2025-07-13 00:00:00,26.24,87.47,1.6,1.826,0.141,0.108,6.707,0.16,0.0,8.942
2025-07-13 01:00:00,26.41,80.7,2.2,2.188,0.226,0.108,6.796,0.207,0.0,9.526
2025-07-13 02:00:00,23.97,87.8,1.9,1.334,0.1,0.105,6.762,0.278,0.0,8.579
2025-07-13 03:00:00,20.79,84.65,1.9,0.2,0.137,0.092,0.0,0.228,0.0,0.657
2025-07-13 04:00:00,26.44,86.61,1.0,1.668,0.209,0.109,0.0,0.173,0.0,2.159
2025-07-13 05:00:00,24.62,80.62,2.3,1.478,0.1,0.103,0.0,0.185,0.0,1.865
2025-07-13 06:00:00,24.46,80.07,3.4,1.495,0.147,2.06,0.0,0.705,0.0,4.407
2025-07-13 07:00:00,24.44,87.42,3.3,1.548,0.261,1.784,0.0,0.644,0.868,4.237
2025-07-13 08:00:00,31.21,74.74,3.8,4.5,0.1,1.57,0.0,0.809,2.581,6.979
2025-07-13 09:00:00,31.47,73.56,3.8,4.5,0.115,0.105,0.0,0.25,4.381,4.97
2025-07-13 10:00:00,32.15,76.74,2.3,4.162,0.263,0.086,0.0,0.302,2.538,4.813
2025-07-13 11:00:00,35.61,71.9,1.7,4.5,0.101,0.119,0.0,0.245,3.488,4.965
2025-07-13 12:00:00,35.27,70.38,1.4,4.5,0.171,0.108,0.0,0.235,0.921,5.014
2025-07-13 13:00:00,37.24,74.73,2.2,4.5,0.258,0.11,0.0,0.208,0.0,5.076
2025-07-13 14:00:00,32.9,66.47,1.3,3.828,0.1,0.107,0.0,0.165,0.0,4.199
2025-07-13 15:00:00,34.76,69.16,2.6,4.5,0.14,0.084,0.0,0.214,0.0,4.939
2025-07-13 16:00:00,31.89,85.07,1.8,3.691,0.241,0.099,0.0,0.257,0.0,4.287
2025-07-13 17:00:00,33.18,78.05,3.4,4.5,0.1,0.106,0.0,1.366,0.0,6.072
2025-07-13 18:00:00,32.11,73.27,3.3,4.5,0.168,0.089,0.0,1.236,0.0,5.993
2025-07-13 19:00:00,32.22,80.54,3.3,4.5,0.228,1.608,7.69,1.262,0.0,15.288
2025-07-13 20:00:00,30.05,82.84,3.9,3.796,0.1,1.692,6.574,1.41,0.0,13.572
2025-07-13 21:00:00,29.63,86.52,3.8,3.682,0.12,1.365,7.89,1.434,0.0,14.492
2025-07-13 22:00:00,28.54,82.36,3.3,3.163,0.25,0.088,7.493,1.317,0.0,12.312
2025-07-13 23:00:00,29.68,89.13,3.7,3.705,0.1,0.115,7.478,1.36,0.0,12.759
2025-07-14 00:00:00,25.17,75.0,0.5,1.143,0.144,0.08,6.513,0.114,0.0,7.995
2025-07-14 01:00:00,23.73,80.51,1.2,1.043,0.271,0.09,7.17,0.233,0.0,8.807
2025-07-14 02:00:00,25.34,86.82,1.0,1.272,0.1,0.096,7.382,0.184,0.0,9.034
2025-07-14 03:00:00,23.94,87.44,0.8,0.997,0.156,0.107,0.0,0.259,0.0,1.519
2025-07-14 04:00:00,27.87,80.64,0.5,1.974,0.253,0.12,0.0,0.1,0.0,2.447
2025-07-14 05:00:00,26.01,85.54,0.9,1.477,0.1,0.095,0.0,0.211,0.0,1.883
2025-07-14 06:00:00,26.63,79.88,2.3,2.067,0.118,2.123,0.0,0.614,0.0,4.922
2025-07-14 07:00:00,27.97,80.17,2.6,2.784,0.225,1.704,0.0,0.653,1.831,5.366
2025-07-14 08:00:00,31.05,85.12,2.6,3.761,0.1,1.941,0.0,0.647,3.0,6.449
2025-07-14 09:00:00,31.03,82.99,2.8,4.025,0.13,0.087,0.0,0.209,3.979,4.451
2025-07-14 10:00:00,31.51,72.01,0.8,3.203,0.231,0.098,0.0,0.165,4.158,3.698
2025-07-14 11:00:00,36.01,70.47,0.3,4.286,0.1,0.115,0.0,0.166,3.292,4.666
2025-07-14 12:00:00,33.02,72.75,1.4,4.111,0.168,0.093,0.0,0.142,1.205,4.514
2025-07-14 13:00:00,34.86,74.07,0.6,4.462,0.226,0.084,0.0,0.22,0.0,4.993
2025-07-14 14:00:00,35.95,70.71,0.6,4.446,0.1,0.101,0.0,0.1,0.0,4.747
2025-07-14 15:00:00,32.36,79.41,1.0,3.721,0.151,0.098,0.0,0.121,0.0,4.091
2025-07-14 16:00:00,35.03,76.54,1.1,4.5,0.248,0.089,0.0,0.1,0.0,4.937
2025-07-14 17:00:00,31.93,77.79,2.8,4.292,0.1,0.116,0.0,1.301,0.0,5.809
2025-07-14 18:00:00,33.71,70.67,2.8,4.5,0.159,0.104,0.0,1.256,0.0,6.019
2025-07-14 19:00:00,29.83,84.28,2.8,3.441,0.231,1.408,6.527,1.228,0.0,12.835
2025-07-14 20:00:00,31.01,65.9,3.6,4.189,0.1,1.798,7.26,1.375,0.0,14.721
2025-07-14 21:00:00,30.34,85.72,3.0,3.837,0.126,1.283,7.356,1.293,0.0,13.895
2025-07-14 22:00:00,28.77,87.67,2.6,3.187,0.245,0.114,7.592,1.156,0.0,12.293
2025-07-14 23:00:00,26.82,82.08,2.6,2.343,0.1,0.089,7.381,1.226,0.0,11.14
2025-07-15 00:00:00,25.28,91.56,0.9,1.22,0.154,0.09,0.0,0.246,0.0,1.71
2025-07-15 01:00:00,24.27,85.48,1.1,1.003,0.222,0.1,0.0,0.261,0.0,1.586
2025-07-15 02:00:00,27.17,86.31,1.2,2.134,0.1,0.106,0.0,0.228,0.0,2.569
2025-07-15 03:00:00,24.08,87.49,1.0,1.157,0.162,0.108,0.0,0.194,0.0,1.62
2025-07-15 04:00:00,24.07,95.0,0.7,0.969,0.248,0.081,0.0,0.216,0.0,1.514
2025-07-15 05:00:00,27.42,90.96,0.8,1.964,0.1,0.091,0.0,0.21,0.0,2.366
2025-07-15 06:00:00,26.27,86.51,2.8,2.257,0.149,1.916,0.0,0.567,0.0,4.889
2025-07-15 07:00:00,27.24,76.99,2.0,2.275,0.241,2.081,0.0,0.518,1.611,5.114
2025-07-15 08:00:00,27.79,80.72,2.3,2.502,0.1,1.922,0.0,0.617,3.418,5.141
2025-07-15 09:00:00,30.53,74.38,2.7,3.687,0.142,0.091,0.0,0.199,3.388,4.119
2025-07-15 10:00:00,32.34,81.11,1.4,3.697,0.252,0.1,0.0,0.139,4.208,4.189
2025-07-15 11:00:00,33.86,76.46,0.9,4.383,0.1,0.106,0.0,0.242,3.248,4.831
2025-07-15 12:00:00,35.72,69.18,0.8,4.5,0.176,0.085,0.0,0.178,0.47,4.939
2025-07-15 13:00:00,35.58,74.61,0.5,4.305,0.259,0.102,0.0,0.161,0.0,4.827
2025-07-15 14:00:00,34.67,69.75,1.2,4.5,0.1,0.099,0.0,0.126,0.0,4.825
2025-07-15 15:00:00,34.49,74.96,1.5,4.5,0.162,0.093,0.0,0.173,0.0,4.929
2025-07-15 16:00:00,35.06,70.51,2.0,4.5,0.217,0.105,0.0,0.194,0.0,5.016
2025-07-15 17:00:00,35.4,75.89,3.2,4.5,0.1,0.105,0.0,1.259,0.0,5.965
2025-07-15 18:00:00,32.65,80.75,3.0,4.5,0.157,0.119,0.0,1.216,0.0,5.992
2025-07-15 19:00:00,30.55,78.18,2.6,3.726,0.205,1.457,0.0,1.309,0.0,6.696
2025-07-15 20:00:00,28.47,78.05,2.2,2.601,0.1,1.519,0.0,1.23,0.0,5.45
2025-07-15 21:00:00,26.5,82.57,3.1,2.2,0.131,1.295,0.0,1.286,0.0,4.911
2025-07-15 22:00:00,28.46,86.49,3.9,3.323,0.22,0.102,0.0,1.364,0.0,5.009
2025-07-15 23:00:00,27.29,78.71,3.5,2.82,0.1,0.081,0.0,1.275,0.0,4.276
2025-07-16 00:00:00,26.48,86.5,1.4,1.805,0.149,0.086,7.155,0.171,0.0,9.366
2025-07-16 01:00:00,24.92,92.38,1.1,1.359,0.21,0.087,7.378,0.1,0.0,9.134
2025-07-16 02:00:00,27.05,88.87,1.1,1.779,0.1,0.105,7.145,0.162,0.0,9.291
2025-07-16 03:00:00,24.39,86.08,0.0,1.069,0.154,0.103,0.0,0.1,0.0,1.425
2025-07-16 04:00:00,27.04,88.39,1.3,1.934,0.275,0.112,0.0,0.184,0.0,2.505
2025-07-16 05:00:00,26.35,86.51,0.8,1.683,0.1,0.099,0.0,0.183,0.0,2.064
2025-07-16 06:00:00,26.53,86.77,2.2,2.104,0.161,1.782,0.0,0.568,0.0,4.616
2025-07-16 07:00:00,29.54,71.43,2.4,3.261,0.22,1.556,0.0,0.698,1.878,5.735
2025-07-16 08:00:00,30.56,72.23,2.4,3.611,0.1,1.975,0.0,0.578,2.506,6.264
2025-07-16 09:00:00,31.77,83.47,2.2,3.893,0.162,0.08,0.0,0.303,2.864,4.438
2025-07-16 10:00:00,32.56,69.47,1.0,3.637,0.215,0.097,0.0,0.195,2.519,4.144
2025-07-16 11:00:00,33.42,77.77,0.8,3.982,0.1,0.088,0.0,0.274,3.519,4.444
2025-07-16 12:00:00,37.85,73.04,1.0,4.5,0.184,0.111,0.0,0.1,1.01,4.895
2025-07-16 13:00:00,36.55,69.22,0.4,4.5,0.256,0.107,0.0,0.108,0.0,4.97
2025-07-16 14:00:00,36.03,75.75,0.9,4.5,0.1,0.108,0.0,0.163,0.0,4.871
2025-07-16 15:00:00,34.94,75.21,0.6,4.317,0.155,0.086,0.0,0.247,0.0,4.806
2025-07-16 16:00:00,35.78,85.36,0.7,4.469,0.229,0.107,0.0,0.16,0.0,4.965
2025-07-16 17:00:00,34.25,72.63,3.1,4.5,0.1,0.108,0.0,1.255,0.0,5.963
2025-07-16 18:00:00,32.48,84.2,2.4,4.245,0.139,0.08,0.0,1.208,0.0,5.672
2025-07-16 19:00:00,30.78,80.21,2.7,3.937,0.21,1.391,6.784,1.273,0.0,13.595
2025-07-16 20:00:00,29.82,76.69,3.2,3.666,0.1,1.252,7.724,1.278,0.0,14.021
2025-07-16 21:00:00,23.89,85.55,2.4,1.049,0.172,1.609,7.371,1.155,0.0,11.357
2025-07-16 22:00:00,27.76,85.83,3.7,3.105,0.211,0.088,6.529,1.479,0.0,11.412
2025-07-16 23:00:00,25.67,84.42,3.5,1.985,0.1,0.091,6.763,1.42,0.0,10.358
2025-07-17 00:00:00,27.98,86.53,0.8,2.153,0.174,0.083,0.0,0.25,0.0,2.66
2025-07-17 01:00:00,25.12,82.81,0.7,1.363,0.245,0.099,0.0,0.218,0.0,1.924
2025-07-17 02:00:00,23.14,81.87,1.1,0.547,0.1,0.081,0.0,0.14,0.0,0.868
2025-07-17 03:00:00,25.01,89.59,0.4,0.942,0.146,0.114,0.0,0.161,0.0,1.363
2025-07-17 04:00:00,24.02,84.08,0.2,0.987,0.237,0.081,0.0,0.103,0.0,1.408
2025-07-17 05:00:00,27.09,83.84,0.8,1.832,0.1,0.082,0.0,0.223,0.0,2.237
2025-07-17 06:00:00,27.86,84.4,2.4,2.71,0.151,1.901,0.0,0.569,0.0,5.331
2025-07-17 07:00:00,30.06,82.88,2.5,3.508,0.239,2.1,0.0,0.517,1.597,6.365
2025-07-17 08:00:00,28.73,72.85,2.3,2.781,0.101,2.082,0.0,0.586,2.684,5.55
2025-07-17 09:00:00,31.26,84.88,3.0,4.232,0.161,0.083,0.0,0.297,4.231,4.773
2025-07-17 10:00:00,30.37,77.61,0.4,2.741,0.232,0.092,0.0,0.1,2.403,3.165
2025-07-17 11:00:00,34.51,74.74,0.5,3.983,0.1,0.101,0.0,0.16,1.926,4.344
2025-07-17 12:00:00,35.03,76.96,1.2,4.5,0.136,0.081,0.0,0.158,1.398,4.875
2025-07-17 13:00:00,35.49,75.39,0.5,4.21,0.226,0.101,0.0,0.216,0.0,4.753
2025-07-17 14:00:00,34.92,77.84,0.5,4.242,0.1,0.098,0.0,0.1,0.0,4.54
2025-07-17 15:00:00,35.37,76.89,1.0,4.5,0.14,0.104,0.0,0.238,0.0,4.982
2025-07-17 16:00:00,36.66,78.39,0.6,4.5,0.224,0.117,0.0,0.132,0.0,4.973
2025-07-17 17:00:00,33.03,82.51,2.9,4.5,0.1,0.091,0.0,1.263,0.0,5.954
2025-07-17 18:00:00,32.63,81.42,2.7,4.49,0.135,0.106,0.0,1.278,0.0,6.009
2025-07-17 19:00:00,29.58,77.64,2.7,3.209,0.259,1.458,0.0,1.299,0.0,6.224
2025-07-17 20:00:00,28.62,74.39,2.2,3.077,0.1,1.461,0.0,1.148,0.0,5.786
2025-07-17 21:00:00,28.77,89.89,3.1,3.169,0.144,1.588,0.0,1.253,0.0,6.154
2025-07-17 22:00:00,29.07,81.81,2.5,3.292,0.237,0.118,0.0,1.174,0.0,4.82
2025-07-17 23:00:00,26.0,81.88,2.9,2.132,0.1,0.115,0.0,1.328,0.0,3.674
2025-07-18 00:00:00,25.21,76.51,0.8,1.287,0.135,0.106,7.485,0.13,0.0,9.143
2025-07-18 01:00:00,24.45,87.49,0.9,1.118,0.209,0.098,6.488,0.194,0.0,8.107
2025-07-18 02:00:00,24.09,86.74,0.9,1.003,0.1,0.097,7.218,0.179,0.0,8.597
2025-07-18 03:00:00,25.51,78.22,1.1,1.65,0.17,0.111,0.0,0.22,0.0,2.152
2025-07-18 04:00:00,23.32,87.46,0.7,0.801,0.244,0.089,0.0,0.173,0.0,1.307
2025-07-18 05:00:00,28.28,81.75,1.5,2.415,0.1,0.104,0.0,0.173,0.0,2.792
2025-07-18 06:00:00,26.4,95.0,1.8,1.945,0.188,1.804,0.0,0.516,0.0,4.452
2025-07-18 07:00:00,29.68,78.71,2.4,3.39,0.226,1.908,0.0,0.567,2.038,6.09
2025-07-18 08:00:00,27.99,77.82,2.8,2.671,0.1,1.575,0.0,0.558,3.458,4.904
