timestamp,temperature,humidity,occupancy,hvac_kw,refrigeration_kw,water_heater_kw,ev_charger_kw,lighting_sockets_kw,solar_generation_kw,total_consumption_kw,hour,dayofweek,month,dayofyear,is_weekend,is_peak_hour,cooling_degree_hours,heating_degree_hours,lag_1h,lag_2h,lag_3h,lag_24h,lag_168h,rolling_mean_6h,rolling_std_6h,rolling_mean_24h,rolling_std_24h
2025-08-06 09:00:00,29.28,80.11,3.0,3.464,0.168,0.115,0.0,0.18,3.51,3.927,9,2,8,218,0,0,8.280000000000001,0.0,5.427,5.418,4.903,3.962,4.19,3.355333333333332,2.1171243389717405,4.944041666666667,2.1012480862400276
2025-08-06 10:00:00,30.48,75.42,1.0,3.092,0.208,0.099,0.0,0.194,2.487,3.593,10,2,8,218,0,0,9.48,0.0,3.927,5.427,5.418,2.924,4.552,3.8673333333333315,1.7270407831509236,4.942583333333333,2.1019713090472507
2025-08-06 11:00:00,30.49,76.91,0.5,2.936,0.1,0.095,0.0,0.181,3.296,3.312,11,2,8,218,0,0,9.489999999999998,0.0,3.593,3.927,5.427,4.083,4.514,4.218666666666665,1.309388050452032,4.970458333333333,2.0783413742100856
2025-08-06 12:00:00,35.76,81.38,0.8,4.5,0.127,0.094,0.0,0.172,0.923,4.894,12,2,8,218,0,0,14.759999999999998,0.0,3.312,3.593,3.927,4.818,4.565,4.429999999999999,0.9378042439656141,4.9383333333333335,2.0985160319215397
2025-08-06 13:00:00,33.6,71.36,1.1,3.983,0.221,0.091,0.0,0.298,0.0,4.593,13,2,8,218,0,0,12.600000000000001,0.0,4.894,3.312,3.593,4.519,4.788,4.428499999999999,0.9369031433397569,4.9415000000000004,2.0983838915988606
2025-08-06 14:00:00,33.41,76.01,1.4,4.221,0.1,0.096,0.0,0.223,0.0,4.64,14,2,8,218,0,0,12.409999999999997,0.0,4.593,4.894,3.312,4.024,3.852,4.290999999999999,0.815285226163157,4.944583333333333,2.0977903678718888
2025-08-06 15:00:00,32.19,73.85,0.8,3.44,0.178,0.085,0.0,0.131,0.0,3.833,15,2,8,218,0,0,11.189999999999998,0.0,4.64,4.593,4.894,4.866,4.478,4.1598333333333315,0.6405508306657406,4.970249999999999,2.0897903837050094
2025-08-06 16:00:00,37.48,76.94,0.8,4.5,0.242,0.083,0.0,0.226,0.0,5.051,16,2,8,218,0,0,16.479999999999997,0.0,3.833,4.64,4.593,4.422,4.867,4.144166666666664,0.6484848237750591,4.927208333333333,2.1026293679718764
2025-08-06 17:00:00,30.68,72.48,3.0,3.964,0.1,0.102,0.0,1.284,0.0,5.45,17,2,8,218,0,1,9.68,0.0,5.051,3.833,4.64,5.936,5.972,4.387166666666665,0.6733395626773921,4.953416666666667,2.099976809740793
2025-08-06 18:00:00,30.61,77.55,3.3,4.166,0.16,0.098,0.0,1.302,0.0,5.726,18,2,8,218,0,1,9.61,0.0,5.45,5.051,3.833,6.012,5.736,4.743499999999998,0.5438237766040878,4.933166666666667,2.0924194788240142
2025-08-06 19:00:00,30.67,83.99,2.5,3.782,0.223,1.304,7.091,1.237,0.0,13.637,19,2,8,218,0,1,9.670000000000002,0.0,5.726,5.45,5.051,7.099,13.478,4.882166666666666,0.6791180800616387,4.92125,2.0868151154538817
2025-08-06 20:00:00,29.65,75.31,3.2,3.517,0.1,1.264,7.698,1.386,0.0,13.965,20,2,8,218,0,1,8.649999999999999,0.0,13.637,5.726,5.45,7.292,12.832,6.389499999999998,3.61212329523786,5.193666666666666,2.715502846646416
2025-08-06 21:00:00,28.89,74.91,2.8,3.028,0.124,1.286,7.185,1.261,0.0,12.885,21,2,8,218,0,1,7.890000000000001,0.0,13.965,13.637,5.726,5.388,14.557,7.943666666666665,4.58414701625796,5.471708333333333,3.2321677673736486
2025-08-06 22:00:00,28.96,76.54,2.9,3.36,0.217,0.093,7.243,1.21,0.0,12.124,22,2,8,218,0,0,7.960000000000001,0.0,12.885,13.965,13.637,4.595,11.456,9.452333333333332,4.448252765599863,5.784083333333334,3.5685029490111613
2025-08-06 23:00:00,25.97,78.39,3.8,2.028,0.1,0.098,7.318,1.414,0.0,10.959,23,2,8,218,0,0,4.969999999999999,0.0,12.124,12.885,13.965,2.851,10.049,10.631166666666665,3.9588620292537207,6.097791666666667,3.783865173385839
2025-08-07 00:00:00,22.74,88.17,0.9,0.51,0.129,0.088,0.0,0.13,0.0,0.856,0,3,8,219,0,0,1.7399999999999984,0.0,10.959,12.124,12.885,8.15,1.989,11.549333333333331,3.051810915942686,6.435625000000001,3.8428711957563535
2025-08-07 01:00:00,23.44,78.77,1.3,0.882,0.211,0.11,0.0,0.2,0.0,1.403,1,3,8,219,0,0,2.4400000000000013,0.0,0.856,10.959,12.124,8.878,1.579,10.737666666666668,4.960868862071129,6.131708333333333,3.9871125160421093
2025-08-07 02:00:00,24.12,84.51,1.3,1.206,0.1,0.088,0.0,0.226,0.0,1.62,2,3,8,219,0,0,3.120000000000001,0.0,1.403,0.856,10.959,8.706,1.531,8.698666666666666,5.94703020562926,5.820249999999999,4.054642730736329
2025-08-07 03:00:00,26.93,88.89,0.5,1.773,0.173,0.085,0.0,0.1,0.0,2.131,3,3,8,219,0,0,5.93,0.0,1.62,1.403,0.856,0.855,2.481,6.641166666666666,5.895918229306331,5.5249999999999995,4.0931827841360455
2025-08-07 04:00:00,22.23,87.28,0.3,0.361,0.268,0.12,0.0,0.194,0.0,0.942,4,3,8,219,0,0,1.2300000000000004,0.0,2.131,1.62,1.403,1.485,1.927,4.848833333333332,5.213264904708624,5.578166666666667,4.037798783309124
2025-08-07 05:00:00,26.93,82.31,1.3,1.902,0.1,0.098,0.0,0.171,0.0,2.271,5,3,8,219,0,0,5.93,0.0,0.942,2.131,1.62,2.044,2.347,2.985166666666665,3.9341182197115687,5.555541666666667,4.063172780188722
2025-08-07 06:00:00,26.43,83.95,2.1,2.003,0.162,1.562,0.0,0.537,0.0,4.264,6,3,8,219,0,0,5.43,0.0,2.271,0.942,2.131,4.903,3.793,1.5371666666666652,0.5889351124414725,5.565,4.054898926526741
2025-08-07 07:00:00,28.62,82.09,1.8,2.605,0.225,2.084,0.0,0.48,1.407,5.395,7,3,8,219,0,0,7.620000000000001,0.0,4.264,2.271,0.942,5.418,5.454,2.105166666666665,1.1636245814980355,5.538374999999999,4.061527157764768
2025-08-07 08:00:00,28.5,78.88,2.9,2.943,0.1,1.606,0.0,0.579,1.991,5.229,8,3,8,219,0,0,7.5,0.0,5.395,4.264,2.271,5.427,6.061,2.7704999999999984,1.6996508759153581,5.537416666666666,4.061559508972806
2025-08-07 09:00:00,28.69,77.39,2.1,2.904,0.132,0.117,0.0,0.301,2.611,3.454,9,3,8,219,0,0,7.690000000000001,0.0,5.229,5.395,4.264,3.927,3.81,3.3719999999999986,1.8435739204056545,5.529166666666668,4.061994612488297
2025-08-07 10:00:00,32.28,88.18,0.7,3.443,0.23,0.085,0.0,0.213,3.302,3.972,10,3,8,219,0,0,11.280000000000001,0.0,3.454,5.229,5.395,3.593,4.559,3.592499999999999,1.7417660864765638,5.509458333333332,4.071243063874326
2025-08-07 11:00:00,33.17,79.8,1.8,4.416,0.1,0.114,0.0,0.268,2.527,4.898,11,3,8,219,0,0,12.170000000000002,0.0,3.972,3.454,5.229,3.312,4.558,4.097499999999998,1.162537354238525,5.52525,4.064215216506976
2025-08-07 12:00:00,34.44,87.21,0.3,3.939,0.148,0.087,0.0,0.117,0.831,4.292,12,3,8,219,0,0,13.439999999999998,0.0,4.898,3.972,3.454,4.894,4.572,4.535333333333331,0.7631481289150865,5.591333333333334,4.039482324416738
2025-08-07 13:00:00,33.47,71.72,0.5,3.614,0.231,0.118,0.0,0.255,0.0,4.218,13,3,8,219,0,0,12.469999999999999,0.0,4.292,4.898,3.972,4.593,5.042,4.539999999999998,0.7612403037148856,5.56625,4.045864740695108
2025-08-07 14:00:00,32.76,73.58,0.8,3.812,0.1,0.103,0.0,0.171,0.0,4.186,14,3,8,219,0,0,11.759999999999998,0.0,4.218,4.292,4.898,4.64,4.863,4.343833333333332,0.6386242766029088,5.550625,4.050508275271557
2025-08-07 15:00:00,31.15,67.54,0.9,3.095,0.157,0.088,0.0,0.138,0.0,3.477,15,3,8,219,0,0,10.149999999999999,0.0,4.186,4.218,4.292,3.833,4.881,4.169999999999999,0.4688897525004288,5.5317083333333334,4.056002384863005
2025-08-07 16:00:00,34.22,70.76,0.6,3.997,0.209,0.114,0.0,0.115,0.0,4.435,16,3,8,219,0,0,13.219999999999999,0.0,3.477,4.186,4.218,5.051,4.106,4.173833333333332,0.4619075304285267,5.516875,4.063129596029436
2025-08-07 17:00:00,32.83,85.27,2.5,4.5,0.1,0.096,0.0,1.153,0.0,5.849,17,3,8,219,0,1,11.829999999999998,0.0,4.435,3.477,4.186,5.45,6.032,4.250999999999999,0.4601165069848259,5.491208333333334,4.0681430009832695
2025-08-07 18:00:00,29.71,74.39,3.6,3.857,0.138,0.109,0.0,1.339,0.0,5.444,18,3,8,219,0,1,8.71,0.0,5.849,4.435,3.477,5.726,5.46,4.409499999999999,0.7801022368894511,5.507833333333333,4.068782508496757
2025-08-07 19:00:00,29.14,88.04,3.1,3.289,0.278,1.586,0.0,1.252,0.0,6.406,19,3,8,219,0,1,8.14,0.0,5.444,5.849,4.435,13.637,6.452,4.601499999999999,0.8806812703810241,5.496083333333334,4.068532263035676
2025-08-07 20:00:00,27.96,73.78,3.2,2.8,0.1,1.629,0.0,1.363,0.0,5.891,20,3,8,219,0,1,6.960000000000001,0.0,6.406,5.444,5.849,13.965,6.899,4.966166666666665,1.112587509666821,5.194791666666666,3.689543060893621
2025-08-07 21:00:00,25.14,76.29,2.9,1.687,0.14,1.406,0.0,1.401,0.0,4.635,21,3,8,219,0,1,4.140000000000001,0.0,5.891,6.406,5.444,12.885,7.116,5.250333333333332,1.0910002138710293,4.858375,3.189280057950903
2025-08-07 22:00:00,24.93,81.29,3.1,1.593,0.225,0.118,0.0,1.286,0.0,3.222,22,3,8,219,0,0,3.9299999999999997,0.0,4.635,5.891,6.406,12.124,3.997,5.443333333333332,0.7696541214510847,4.514625,2.6924364077508725
2025-08-07 23:00:00,23.42,83.92,3.4,0.974,0.1,0.102,0.0,1.328,0.0,2.505,23,3,8,219,0,0,2.4200000000000017,0.0,3.222,4.635,5.891,10.959,3.589,5.241166666666665,1.151884962427512,4.1437083333333335,2.158887686209371
2025-08-08 00:00:00,23.61,89.81,0.6,0.819,0.162,0.083,7.26,0.1,0.0,8.424,0,4,8,220,0,0,2.6099999999999994,0.0,2.505,3.222,4.635,0.856,8.708,4.6838333333333315,1.5419221013613507,3.791458333333333,1.621292452205792
2025-08-08 01:00:00,22.62,88.05,1.1,0.409,0.236,0.083,7.128,0.137,0.0,7.993,1,4,8,220,0,0,1.620000000000001,0.0,8.424,2.505,3.222,1.403,9.013,5.1804999999999986,2.1825922889994733,4.106791666666667,1.7559171511396687
2025-08-08 02:00:00,21.12,83.92,1.3,0.2,0.1,0.11,7.198,0.107,0.0,7.715,2,4,8,220,0,0,0.120000000000001,0.0,7.993,8.424,2.505,1.62,8.429,5.444999999999998,2.4416015235906072,4.381374999999999,1.8284854462570155
2025-08-08 03:00:00,26.76,85.13,1.6,2.22,0.159,0.114,0.0,0.239,0.0,2.732,3,4,8,220,0,0,5.760000000000002,0.0,7.715,7.993,8.424,2.131,1.07,5.748999999999999,2.6155908701476975,4.6353333333333335,1.8514065784803733
2025-08-08 04:00:00,26.11,83.6,1.8,1.823,0.237,0.108,0.0,0.3,0.0,2.468,4,4,8,220,0,0,5.109999999999999,0.0,2.732,7.715,7.993,0.942,1.012,5.431833333333333,2.8797327248664306,4.660375,1.8198565116035692
2025-08-08 05:00:00,23.86,79.67,1.0,0.94,0.1,0.091,0.0,0.127,0.0,1.258,5,4,8,220,0,0,2.8599999999999994,0.0,2.468,2.732,7.715,2.271,2.628,5.306166666666665,3.009002985486494,4.723958333333333,1.707481681846224
2025-08-08 06:00:00,26.47,78.56,3.0,2.132,0.174,1.603,0.0,0.626,0.0,4.535,6,4,8,220,0,0,5.469999999999999,0.0,1.258,2.468,2.732,4.264,4.615,5.098333333333332,3.2726883546507484,4.68175,1.7816633715618235
2025-08-08 07:00:00,27.89,86.69,1.4,2.434,0.25,1.847,0.0,0.502,1.343,5.033,7,4,8,220,0,0,6.890000000000001,0.0,4.535,1.258,2.468,5.395,5.157,4.450166666666665,2.8386268100380136,4.693041666666667,1.7797584222771625
2025-08-08 08:00:00,30.35,70.86,3.1,3.789,0.1,1.582,0.0,0.684,1.853,6.154,8,4,8,220,0,0,9.350000000000001,0.0,5.033,4.535,1.258,5.229,6.787,3.9568333333333316,2.3072395122020954,4.677958333333334,1.775078528064865
2025-08-08 09:00:00,28.63,86.53,2.2,2.565,0.158,0.095,0.0,0.222,3.37,3.04,9,4,8,220,0,0,7.629999999999999,0.0,6.154,5.033,4.535,3.454,3.201,3.696666666666665,1.8392593799316483,4.7165,1.7974642525319564
2025-08-08 10:00:00,32.7,75.29,0.9,3.663,0.214,0.105,0.0,0.283,3.631,4.264,10,4,8,220,0,0,11.700000000000003,0.0,3.04,6.154,5.033,3.972,3.483,3.747999999999999,1.8110325231756297,4.69925,1.8120345579293633
2025-08-08 11:00:00,31.27,71.89,1.2,3.356,0.115,0.091,0.0,0.148,2.83,3.71,11,4,8,220,0,0,10.27,0.0,4.264,3.04,6.154,4.898,4.24,4.047333333333332,1.7023188498828792,4.711416666666667,1.8079148430470875
2025-08-08 12:00:00,30.89,78.5,0.9,3.141,0.161,0.095,0.0,0.223,1.494,3.62,12,4,8,220,0,0,9.89,0.0,3.71,4.264,3.04,4.292,4.98,4.455999999999999,1.0789633914085885,4.661916666666667,1.8188147817039408
2025-08-08 13:00:00,34.48,81.63,1.1,4.364,0.249,0.094,0.0,0.153,0.0,4.86,13,4,8,220,0,0,13.479999999999997,0.0,3.62,3.71,4.264,4.218,4.887,4.303499999999999,1.1290639928719342,4.633916666666667,1.8298959560982564
2025-08-08 14:00:00,35.5,79.59,1.6,4.5,0.1,0.098,0.0,0.119,0.0,4.817,14,4,8,220,0,0,14.5,0.0,4.86,3.62,3.71,4.186,4.275,4.274666666666665,1.1087345339018624,4.660666666666667,1.8282433399700253
2025-08-08 15:00:00,37.27,76.71,0.8,4.5,0.104,0.107,0.0,0.247,0.0,4.958,15,4,8,220,0,0,16.270000000000003,0.0,4.817,4.86,3.62,3.477,4.51,4.051833333333332,0.7226015268919439,4.686958333333333,1.825655772096217
2025-08-08 16:00:00,31.09,80.24,0.6,3.035,0.231,0.111,0.0,0.261,0.0,3.638,16,4,8,220,0,0,10.09,0.0,4.958,4.817,4.86,4.435,4.368,4.371499999999998,0.5991619981273162,4.748666666666667,1.807923518646515
2025-08-08 17:00:00,33.14,67.17,3.7,4.5,0.1,0.107,0.0,1.417,0.0,6.123,17,4,8,220,0,1,12.14,0.0,3.638,4.958,4.817,5.849,5.852,4.267166666666665,0.6717334044593731,4.715458333333333,1.8212064558171255
2025-08-08 18:00:00,30.45,74.39,3.2,3.723,0.134,0.081,0.0,1.282,0.0,5.219,18,4,8,220,0,1,9.45,0.0,6.123,3.638,4.958,5.444,5.091,4.669333333333332,0.9401471516026622,4.726875,1.8294613916930533
2025-08-08 19:00:00,31.03,73.89,3.8,4.406,0.22,1.738,7.326,1.346,0.0,15.035,19,4,8,220,0,1,10.030000000000001,0.0,5.219,6.123,3.638,6.406,14.535,4.935833333333332,0.7992850346820034,4.7175,1.8262003318841402
2025-08-08 20:00:00,26.35,86.12,3.3,2.263,0.1,1.549,7.337,1.363,0.0,12.612,20,4,8,220,0,1,5.350000000000001,0.0,15.035,5.219,6.123,5.891,12.547,6.631666666666665,4.193485312561222,5.077041666666667,2.775690003978878
2025-08-08 21:00:00,25.37,79.64,2.5,1.766,0.165,1.752,7.868,1.089,0.0,12.64,21,4,8,220,0,1,4.370000000000001,0.0,12.612,15.035,5.219,4.635,13.333,7.930833333333332,4.696189153629435,5.357083333333333,3.1721161078133875
2025-08-08 22:00:00,24.9,87.23,3.3,1.599,0.262,0.119,7.561,1.365,0.0,10.905,22,4,8,220,0,0,3.8999999999999986,0.0,12.64,12.612,15.035,3.222,9.953,9.211166666666665,4.770198210417131,5.690625000000001,3.497097203862194
2025-08-08 23:00:00,25.14,86.92,2.6,1.494,0.1,0.099,7.424,1.196,0.0,10.313,23,4,8,220,0,0,4.140000000000001,0.0,10.905,12.64,12.612,2.505,11.618,10.422333333333333,3.9187061980540023,6.010750000000001,3.6110875183547297
2025-08-09 00:00:00,23.17,80.88,1.8,0.578,0.139,0.117,0.0,0.182,0.0,1.015,0,5,8,221,1,0,2.1700000000000017,0.0,10.313,10.905,12.64,8.424,1.673,11.120666666666665,3.3281514789244317,6.336083333333334,3.6331672003634865
2025-08-09 01:00:00,24.62,82.86,1.8,1.193,0.229,0.095,0.0,0.149,0.0,1.667,1,5,8,221,1,0,3.620000000000001,0.0,1.015,10.313,10.905,7.993,0.878,10.419999999999998,4.893509742505903,6.027375,3.7605798675493287
2025-08-09 02:00:00,25.0,92.47,1.2,1.356,0.1,0.09,0.0,0.113,0.0,1.659,2,5,8,221,1,0,4.0,0.0,1.667,1.015,10.313,7.715,1.64,8.191999999999998,5.390084748869919,5.763791666666667,3.837723860958593
2025-08-09 03:00:00,24.53,81.92,1.5,1.351,0.154,0.083,0.0,0.191,0.0,1.78,3,5,8,221,1,0,3.530000000000001,0.0,1.659,1.667,1.015,2.732,2.017,6.3664999999999985,5.448193379460757,5.511458333333334,3.90240077699296
2025-08-09 04:00:00,26.56,85.82,2.7,2.188,0.245,0.098,0.0,0.24,0.0,2.772,4,5,8,221,1,0,5.559999999999999,0.0,1.78,1.659,1.667,2.468,2.715,4.556499999999999,4.699715640333993,5.471791666666667,3.936570246107152
2025-08-09 05:00:00,25.55,80.33,1.9,1.514,0.1,0.108,0.0,0.202,0.0,1.924,5,5,8,221,1,0,4.550000000000001,0.0,2.772,1.78,1.659,1.258,1.809,3.2009999999999983,3.5296838951951357,5.484458333333333,3.926962106959099
2025-08-09 06:00:00,24.14,81.43,3.2,1.215,0.161,2.143,0.0,0.713,0.0,4.232,6,5,8,221,1,0,3.1400000000000006,0.0,1.924,2.772,1.78,4.535,3.877,1.802833333333332,0.5682089111115017,5.512208333333334,3.8980438458636217
2025-08-09 07:00:00,29.21,81.32,4.0,3.594,0.246,1.815,0.0,0.723,1.432,6.378,7,5,8,221,1,0,8.21,0.0,4.232,1.924,2.772,5.033,6.494,2.338999999999998,1.0168213215702513,5.499583333333334,3.901835275161247
2025-08-09 08:00:00,27.55,76.09,3.1,2.659,0.1,1.969,0.0,0.687,2.632,5.415,8,5,8,221,1,0,6.550000000000001,0.0,6.378,4.232,1.924,6.154,5.247,3.124166666666665,1.861861693753478,5.555625,3.9045005560751553
2025-08-09 09:00:00,31.12,73.64,3.3,4.333,0.116,0.116,0.0,0.174,3.421,4.739,9,5,8,221,1,0,10.120000000000001,0.0,5.415,6.378,4.232,3.04,4.113,3.750166666666665,1.9017146386002801,5.5248333333333335,3.902489914942994
2025-08-09 10:00:00,33.32,78.43,2.2,4.5,0.219,0.102,0.0,0.194,3.758,5.014,10,5,8,221,1,0,12.32,0.0,4.739,5.415,6.378,4.264,3.989,4.243333333333331,1.6564750123882381,5.595624999999999,3.8707357778536653
2025-08-09 11:00:00,32.68,71.53,1.6,4.058,0.1,0.087,0.0,0.273,2.768,4.518,11,5,8,221,1,0,11.68,0.0,5.014,4.739,5.415,3.71,4.269,4.616999999999998,1.5040539883926913,5.626875000000001,3.862536453324521
2025-08-09 12:00:00,30.55,70.75,1.5,3.293,0.116,0.114,0.0,0.244,1.014,3.767,12,5,8,221,1,0,9.55,0.0,4.518,5.014,4.739,3.62,4.955,5.049333333333332,0.7677201747164434,5.660541666666667,3.8485983442780327
2025-08-09 13:00:00,31.91,69.51,0.9,3.388,0.263,0.103,0.0,0.194,0.0,3.947,13,5,8,221,1,0,10.91,0.0,3.767,4.518,5.014,4.86,4.502,4.971833333333332,0.8817345216484628,5.666666666666667,3.8453252326594485
2025-08-09 14:00:00,35.44,73.61,1.4,4.5,0.1,0.11,0.0,0.174,0.0,4.884,14,5,8,221,1,0,14.439999999999998,0.0,3.947,3.767,4.518,4.817,4.428,4.566666666666665,0.6285375618581822,5.628625,3.8581472892354287
2025-08-09 15:00:00,33.04,78.92,1.4,4.268,0.135,0.106,0.0,0.146,0.0,4.654,15,5,8,221,1,0,12.04,0.0,4.884,3.947,3.767,4.958,4.483,4.478166666666666,0.5117293881209335,5.6314166666666665,3.857558677359979
2025-08-09 16:00:00,32.91,82.34,1.9,4.035,0.229,0.082,0.0,0.179,0.0,4.526,16,5,8,221,1,0,11.909999999999997,0.0,4.654,4.884,3.947,3.638,4.91,4.463999999999999,0.5041852834027961,5.6187499999999995,3.8603641329711813
2025-08-09 17:00:00,33.13,72.13,3.6,4.5,0.1,0.087,0.0,1.401,0.0,6.088,17,5,8,221,1,1,12.130000000000003,0.0,4.526,4.654,4.884,6.123,6.181,4.382666666666665,0.4318952033382883,5.65575,3.8447781329101756
2025-08-09 18:00:00,32.0,87.75,4.0,4.5,0.151,0.091,0.0,1.341,0.0,6.083,18,5,8,221,1,1,11.0,0.0,6.088,4.526,4.654,5.219,6.182,4.644333333333331,0.8260384171856847,5.6542916666666665,3.844599831940059
2025-08-09 19:00:00,30.17,73.42,3.4,3.871,0.232,1.371,0.0,1.43,0.0,6.904,19,5,8,221,1,1,9.170000000000002,0.0,6.083,6.088,4.526,15.035,7.423,5.030333333333332,0.8738156937630759,5.690291666666667,3.84439178747167
2025-08-09 20:00:00,28.15,85.42,4.0,3.089,0.1,1.704,0.0,1.502,0.0,6.395,20,5,8,221,1,1,7.149999999999999,0.0,6.904,6.083,6.088,12.612,6.588,5.523166666666665,0.9692756917753916,5.351500000000001,3.3055934677320704
2025-08-09 21:00:00,26.7,77.94,3.9,2.594,0.16,1.559,0.0,1.483,0.0,5.796,21,5,8,221,1,1,5.699999999999999,0.0,6.395,6.904,6.083,12.64,6.23,5.774999999999999,0.9662831883045505,5.092458333333334,2.934675583569158
2025-08-09 22:00:00,27.25,78.65,4.0,2.876,0.226,0.083,0.0,1.471,0.0,4.657,22,5,8,221,1,0,6.25,0.0,5.796,6.395,6.904,10.905,2.893,5.965333333333331,0.7993691679485027,4.807291666666667,2.4641894598103518
2025-08-09 23:00:00,25.76,80.52,4.0,1.997,0.1,0.095,0.0,1.445,0.0,3.638,23,5,8,221,1,0,4.760000000000002,0.0,4.657,5.796,6.395,10.313,3.574,5.987166666666664,0.7526155503752776,4.546958333333333,2.0942494863868824
2025-08-10 00:00:00,23.64,84.93,0.9,0.788,0.143,0.102,7.918,0.196,0.0,9.147,0,6,8,222,1,0,2.6400000000000006,0.0,3.638,4.657,5.796,1.015,9.039,5.578833333333332,1.2116229474001665,4.268833333333333,1.7016327879208704
2025-08-10 01:00:00,25.15,88.7,1.8,1.563,0.251,0.09,7.615,0.186,0.0,9.704,1,6,8,222,1,0,4.149999999999999,0.0,9.147,3.638,4.657,1.667,9.295,6.089499999999998,1.9106594411354474,4.607666666666667,1.83031752214852
2025-08-10 02:00:00,23.16,89.35,1.7,0.678,0.1,0.082,7.123,0.307,0.0,8.29,2,6,8,222,1,0,2.16,0.0,9.704,9.147,3.638,1.659,8.458,6.556166666666665,2.4227104999703752,4.942541666666667,1.9965746097006523
2025-08-10 03:00:00,22.25,81.08,1.3,0.449,0.132,0.095,0.0,0.183,0.0,0.86,3,6,8,222,1,0,1.25,0.0,8.29,9.704,9.147,1.78,1.123,6.871999999999997,2.5191002361954653,5.218833333333333,1.9811818533975536
2025-08-10 04:00:00,22.89,80.25,2.0,0.829,0.224,0.098,0.0,0.186,0.0,1.337,4,6,8,222,1,0,1.8900000000000006,0.0,0.86,8.29,9.704,2.772,1.777,6.049333333333332,3.539915686378234,5.180499999999999,2.0580220770353987
2025-08-10 05:00:00,23.35,79.66,2.5,0.666,0.1,0.116,0.0,0.211,0.0,1.093,5,6,8,222,1,0,2.3500000000000014,0.0,1.337,0.86,8.29,1.924,2.006,5.495999999999999,4.027044623542182,5.120708333333334,2.149835999390474
2025-08-10 06:00:00,25.45,82.44,2.2,1.628,0.154,2.094,0.0,0.542,0.0,4.418,6,6,8,222,1,0,4.449999999999999,0.0,1.093,1.337,0.86,4.232,5.638,5.071833333333331,4.380415113509979,5.086083333333334,2.2094264240268964
2025-08-10 07:00:00,28.91,80.5,3.1,3.268,0.255,1.8,0.0,0.687,1.542,6.01,7,6,8,222,1,0,7.91,0.0,4.418,1.093,1.337,6.378,5.181,4.283666666666665,3.89957580599052,5.093833333333333,2.2066247423662824
2025-08-10 08:00:00,27.15,75.25,2.8,2.266,0.1,1.779,0.0,0.598,3.255,4.744,8,6,8,222,1,0,6.149999999999999,0.0,6.01,4.418,1.093,5.415,5.872,3.667999999999998,3.0776418894991537,5.0785,2.1985772870100324
2025-08-10 09:00:00,29.93,79.8,3.3,3.698,0.106,0.106,0.0,0.244,3.491,4.153,9,6,8,222,1,0,8.93,0.0,4.744,6.01,4.418,4.739,4.595,3.076999999999998,2.2386872939291678,5.050541666666667,2.198378512709947
2025-08-10 10:00:00,29.87,88.31,1.7,3.211,0.252,0.09,0.0,0.267,2.894,3.82,10,6,8,222,1,0,8.870000000000001,0.0,4.153,4.744,6.01,5.014,3.735,3.625833333333332,1.9745370512265874,5.0261249999999995,2.205232715955758
2025-08-10 11:00:00,31.5,73.23,1.6,3.557,0.1,0.091,0.0,0.25,2.712,3.999,11,6,8,222,1,0,10.5,0.0,3.82,4.153,4.744,4.518,4.631,4.039666666666665,1.6288264077754278,4.976375,2.2189438304801574
2025-08-10 12:00:00,30.42,72.64,2.1,3.311,0.136,0.08,0.0,0.161,1.468,3.688,12,6,8,222,1,0,9.420000000000002,0.0,3.999,3.82,4.153,3.767,5.055,4.523999999999998,0.7970839353543364,4.95475,2.2261225844210446
2025-08-10 13:00:00,32.86,77.0,2.5,4.5,0.241,0.083,0.0,0.283,0.0,5.106,13,6,8,222,1,0,11.86,0.0,3.688,3.999,3.82,3.947,5.125,4.402333333333332,0.8689714993408114,4.951458333333333,2.2280128205697234
2025-08-10 14:00:00,33.07,71.21,2.9,4.5,0.1,0.087,0.0,0.165,0.0,4.852,14,6,8,222,1,0,12.07,0.0,5.106,3.688,3.999,4.884,4.926,4.251666666666665,0.5567601518307611,4.99975,2.217832103458308
2025-08-10 15:00:00,34.0,77.55,1.5,4.454,0.167,0.106,0.0,0.12,0.0,4.847,15,6,8,222,1,0,13.0,0.0,4.852,5.106,3.688,4.654,4.306,4.269666666666665,0.5772301678417483,4.9984166666666665,2.217914333952845
2025-08-10 16:00:00,33.02,71.21,1.1,3.898,0.224,0.089,0.0,0.166,0.0,4.376,16,6,8,222,1,0,12.020000000000003,0.0,4.847,4.852,5.106,4.526,4.627,4.385333333333333,0.6173173144069567,5.006458333333334,2.2169609433355455
2025-08-10 17:00:00,30.1,84.92,4.0,4.178,0.1,0.085,0.0,1.455,0.0,5.817,17,6,8,222,1,1,9.100000000000001,0.0,4.376,4.847,4.852,6.088,6.161,4.477999999999999,0.553961370494328,5.000208333333333,2.218585173506151
2025-08-10 18:00:00,32.48,78.72,4.0,4.5,0.144,0.105,0.0,1.429,0.0,6.177,18,6,8,222,1,1,11.479999999999997,0.0,5.817,4.376,4.847,6.083,5.457,4.780999999999999,0.7137215143177107,4.988916666666667,2.2134918492433022
2025-08-10 19:00:00,29.97,75.35,4.0,4.082,0.256,1.591,7.675,1.462,0.0,15.066,19,6,8,222,1,1,8.969999999999999,0.0,6.177,5.817,4.376,6.904,14.699,5.195833333333332,0.6735931759353333,4.9928333333333335,2.215594113406647
